order_id,user_id,product_id,old_name,category,price,base_price,quantity,amount,status,region,priority,customer_name,order_date,discount_pct
102598,22598,P1098,Shampoo,Beauty,3759.82,3759.82,7,26318.74,Returned,East,Medium,Amit Nair,2024-03-06,0
102599,22599,P1099,Cereal Box,Grocery,26208.65,26208.65,3,78625.95,Cancelled,South,Low,Meera Nair,2024-10-03,0
102600,,P1100,Lipstick,Beauty,,39600.57,10,396005.7,Completed,East,Low,Rahul Sharma,2024-05-01,5
102601,22601,P1101,Camera,Electronics,25746.1,25746.1,7,180222.7,Returned,North,Medium,Sneha Mehta,2024-04-15,15
102602,22602,P1102,Tablet,Electronics,,41359.16,4,165436.64,Pending,West,Low,Rahul Singh,2025-01-23,5
102603,22603,P1103,Cookbook,Books,32423.43,32423.43,2,64846.86,Completed,East,High,Amit Sharma,2024-02-22,15
102604,22604,P1104,Rice 5kg,Grocery,40771.34,40771.34,6,244628.04,Completed,South,High,Ananya Nair,2024-10-22,10
102605,,P1105,Olive Oil,Grocery,34319.57,34319.57,4,137278.28,Pending,North,High,Ishaan Singh,2025-04-26,0
102606,22606,P1106,Running Shoes,Sports,23694.88,23694.88,6,142169.28,Pending,West,Medium,Rahul Iyer,2024-09-17,20
102607,22607,P1107,Shampoo,Beauty,17360.1,17360.1,10,173601.0,Cancelled,South,High,Kiran Iyer,2024-04-25,0
102608,22608,P1108,Shampoo,Beauty,$22068.38,22068.38,6,132410.28,Completed,South,High,Divya Reddy,2025-03-30,20
102609,22609,P1109,Pasta Pack,Grocery,37090.85,37090.85,10,370908.5,Returned,West,Low,Kiran Sharma,2025-06-26,0
102610,22610,P1110,Vacuum Cleaner,Home & Kitchen,38352.75,38352.75,8,306822.0,Cancelled,North,Medium,Divya Rao,2025-06-12,10
102611,22611,P1111,Headphones,Electronics,13679.86,13679.86,9,123118.74,Completed,South,Medium,Ishaan Iyer,2024-02-16,15
102612,22612,P1112,Vacuum Cleaner,Home & Kitchen,12811.82,12811.82,10,128118.2,Returned,South,High,Meera Nair,2024-05-28,5
102613,22613,P1113,Self-Help Book,Books,5508.55,5508.55,2,11017.1,Completed,East,Low,Pooja Iyer,2025-02-24,15
102614,22614,P1114,Cereal Box,Grocery,30503.92,30503.92,6,183023.52,Pending,South,High,Amit Rao,2024-04-30,10
102615,22615,P1115,Cookbook,Books,2663.15,2663.15,4,10652.6,Cancelled,North,High,Ananya Rao,2024-09-28,0
102616,22616,P1116,Air Fryer,Home & Kitchen,48391.89,48391.89,3,145175.67,Completed,East,Medium,Ishaan Singh,2025-06-13,20
102617,22617,P1117,Cereal Box,Grocery,43229.93,43229.93,3,129689.79,Completed,East,Medium,Rohan Singh,2024-10-13,5
102618,22618,P1118,Vacuum Cleaner,Home & Kitchen,295.75,295.75,4,1183.0,Returned,North,Medium,Rohan Mehta,2024-07-03,0
102619,22619,P1119,Vacuum Cleaner,Home & Kitchen,3972.21,3972.21,6,23833.26,Completed,East,Medium,Divya Gupta,2025-03-09,5
102620,22620,P1120,Lipstick,Beauty,31002.69,31002.69,10,310026.9,Returned,West,Medium,Rohan Nair,2025-06-09,0
102621,22621,P1121,Coffee Beans,Grocery,48325.48,48325.48,1,48325.48,Completed,South,Low,Kabir Rao,2024-01-04,15
102622,22622,P1122,Air Fryer,Home & Kitchen,21776.46,21776.46,6,130658.76,Completed,South,Medium,Meera Kapoor,2024-01-28,0
102623,22623,P1123,Jacket,Clothing,42082.38,42082.38,5,210411.9,Returned,South,Medium,Priya Rao,2024-05-01,0
102624,,P1124,Vacuum Cleaner,Home & Kitchen,27741.5,27741.5,3,83224.5,Pending,North,Medium,Neha Nair,2024-09-15,10
102625,22625,P1125,Monitor,Electronics,15837.84,15837.84,7,110864.88,Completed,South,Low,Sara Reddy,2024-09-11,0
102626,22626,P1126,Sneakers,Clothing,48013.09,48013.09,8,384104.72,Completed,West,Low,Sara Iyer,2025-04-12,20
102627,22627,P1127,Perfume,Beauty,20947.57,20947.57,2,41895.14,Pending,North,High,Aarav Mehta,2024-07-09,10
102628,22628,P1128,Cereal Box,Grocery,$37926.89,37926.89,7,265488.23,Returned,North,Medium,Sara Nair,2025-06-06,0
102629,22629,P1129,Football,Sports,18866.61,18866.61,6,113199.66,Cancelled,North,Low,Ishaan Kapoor,2025-06-18,0
102630,,P1130,Toaster,Home & Kitchen,3847.52,3847.52,9,34627.68,Returned,West,Low,Arjun Singh,2024-10-06,5
102631,22631,P1131,Running Shoes,Sports,26322.31,26322.31,9,236900.79,Pending,East,Medium,Arjun Gupta,2024-02-15,0
102632,22632,P1132,Camera,Electronics,11049.95,11049.95,10,110499.5,Returned,North,Low,Ishaan Reddy,2024-06-12,0
102633,22633,P1133,Sneakers,Clothing,47235.03,47235.03,5,236175.15,Pending,West,Low,Kiran Gupta,2025-03-13,10
102634,22634,P1134,Biography,Books,9348.32,9348.32,8,74786.56,Returned,North,Low,Aarav Kapoor,2025-05-09,5
102635,22635,P1135,Dumbbell Set,Sports,41566.53,41566.53,2,83133.06,Completed,West,High,Meera Reddy,2024-09-29,15
102636,22636,P1136,Biography,Books,40672.63,40672.63,6,244035.78,Returned,South,Medium,Ishaan Reddy,2024-05-12,20
102637,22637,P1137,Lipstick,Beauty,25010.3,25010.3,1,25010.3,Completed,East,Medium,Vikram Nair,2025-04-26,0
102638,22638,P1138,Smartphone,Electronics,38808.66,38808.66,3,116425.98,Pending,East,Medium,Aarav Iyer,2024-06-16,20
102639,22639,P1139,Blender,Home & Kitchen,38176.94,38176.94,6,229061.64,Cancelled,East,Medium,Vikram Singh,2024-08-16,10
102640,22640,P1140,Lipstick,Beauty,44624.03,44624.03,1,44624.03,Cancelled,North,High,Pooja Kapoor,2024-03-11,0
102641,22641,P1141,Sunscreen,Beauty,21095.22,21095.22,5,105476.1,Returned,West,High,Arjun Rao,2024-01-11,0
102642,22642,P1142,Air Fryer,Home & Kitchen,33576.6,33576.6,7,235036.2,Returned,South,High,Ishaan Singh,2024-03-13,15
102643,,P1143,Jacket,Clothing,27240.93,27240.93,9,245168.37,Returned,West,High,Neha Gupta,2024-09-01,15
102644,22644,P1144,Cricket Bat,Sports,47003.84,47003.84,10,470038.4,Cancelled,South,Medium,Sneha Rao,2024-01-25,15
102645,22645,P1145,Running Shoes,Sports,,16185.4,3,48556.2,Completed,South,High,Aarav Verma,2024-09-04,15
102646,22646,P1146,Football,Sports,4601.31,4601.31,3,13803.93,Pending,South,Medium,Divya Sharma,2024-11-24,10
102647,22647,P1147,Face Cream,Beauty,1957.64,1957.64,2,3915.28,Cancelled,South,High,Kabir Nair,2025-02-17,5
102648,22648,P1148,Smartphone,Electronics,31812.6,31812.6,3,95437.8,Returned,North,Medium,Priya Singh,2025-03-17,15
102649,22649,P1149,Cricket Bat,Sports,23160.86,23160.86,5,115804.3,Cancelled,West,Medium,Divya Singh,2025-01-14,0
102650,22650,P1150,Headphones,Electronics,16244.3,16244.3,7,113710.1,Pending,North,Medium,Vikram Nair,2024-10-20,0
102651,22651,P1151,Dumbbell Set,Sports,31232.07,31232.07,6,187392.42,Pending,East,High,Vivaan Mehta,2025-06-26,15
102652,22652,P1152,Dumbbell Set,Sports,,38753.36,6,232520.16,Completed,North,Low,Ishaan Verma,2024-11-02,20
102653,22653,P1153,Vacuum Cleaner,Home & Kitchen,14805.04,14805.04,3,44415.12,Completed,South,High,Ananya Mehta,2025-01-29,20
102654,22654,P1154,Cricket Bat,Sports,$23188.31,23188.31,9,208694.79,Pending,East,High,Priya Reddy,2024-06-25,15
102655,22655,P1155,Monitor,Electronics,8468.14,8468.14,5,42340.7,Completed,South,Low,Neha Reddy,2024-10-23,15
102656,22656,P1156,Face Cream,Beauty,,28814.93,2,57629.86,Completed,East,Low,Ishaan Nair,2025-05-04,10
102657,22657,P1157,Air Fryer,Home & Kitchen,28430.75,28430.75,5,142153.75,Returned,East,High,Meera Gupta,2024-11-28,0
102658,22658,P1158,Rice 5kg,Grocery,4362.88,4362.88,2,8725.76,Completed,South,Medium,Meera Iyer,2025-05-29,15
102659,22659,P1159,Vacuum Cleaner,Home & Kitchen,3479.43,3479.43,10,34794.3,Returned,South,Medium,Neha Verma,2024-07-09,5
102660,22660,P1160,Jacket,Clothing,40978.36,40978.36,2,81956.72,Pending,North,High,Kabir Kapoor,2024-03-26,0
102661,22661,P1161,Laptop,Electronics,14535.46,14535.46,9,130819.14,Completed,South,Low,Divya Sharma,2025-06-24,15
102662,22662,P1162,Smartwatch,Electronics,19023.31,19023.31,6,114139.86,Pending,South,High,Diya Singh,2024-02-06,10
102663,22663,P1163,T-Shirt,Clothing,33551.52,33551.52,7,234860.64,Pending,North,Medium,Meera Rao,2025-02-12,5
102664,22664,P1164,Headphones,Electronics,48691.27,48691.27,2,97382.54,Returned,North,High,Kabir Kapoor,2024-04-04,10
102665,22665,P1165,Smartwatch,Electronics,39669.52,39669.52,1,39669.52,Cancelled,North,High,Kabir Gupta,2024-01-24,20
102666,,P1166,Jacket,Clothing,47636.64,47636.64,6,285819.84,Returned,North,Medium,Vikram Mehta,2025-02-04,0
102667,22667,P1167,Monitor,Electronics,35792.13,35792.13,3,107376.39,Cancelled,West,High,Kiran Reddy,2024-04-30,5
102668,22668,P1168,Monitor,Electronics,9832.52,9832.52,9,88492.68,Completed,North,Low,Vivaan Nair,2025-03-26,20
102669,22669,P1169,Smartphone,Electronics,37996.62,37996.62,7,265976.34,Pending,North,Medium,Rahul Sharma,2024-01-14,0
102670,22670,P1170,Running Shoes,Sports,14082.72,14082.72,7,98579.04,Returned,South,Low,Meera Reddy,2025-04-17,0
102671,22671,P1171,Tablet,Electronics,5449.34,5449.34,9,49044.06,Completed,North,Low,Aditya Iyer,2024-02-19,10
102672,22672,P1172,Olive Oil,Grocery,12519.88,12519.88,4,50079.52,Completed,West,Medium,Sneha Iyer,2024-10-19,15
102673,22673,P1173,Running Shoes,Sports,27625.37,27625.37,3,82876.11,Pending,West,Medium,Aarav Singh,2025-05-19,0
102674,22674,P1174,Dress,Clothing,42553.35,42553.35,9,382980.15,Pending,East,Low,Rohan Nair,2024-11-19,20
102675,22675,P1175,Smartphone,Electronics,31029.3,31029.3,10,310293.0,Returned,North,High,Vikram Gupta,2024-08-28,5
102676,22676,P1176,Cereal Box,Grocery,28061.65,28061.65,8,224493.2,Pending,West,Low,Kabir Gupta,2024-09-03,10
102677,22677,P1177,Laptop,Electronics,12941.98,12941.98,5,64709.9,Returned,East,Low,Neha Iyer,2025-06-13,5
102678,22678,P1178,Sci-Fi Book,Books,47189.32,47189.32,7,330325.24,Pending,West,High,Kiran Reddy,2024-04-18,5
102679,22679,P1179,Cookware Set,Home & Kitchen,44518.56,44518.56,8,356148.48,Returned,North,High,Vikram Iyer,2024-01-05,10
102680,22680,P1180,Laptop,Electronics,37477.37,37477.37,2,74954.74,Cancelled,West,High,Sara Reddy,2025-01-23,0
102681,22681,P1181,Tablet,Electronics,26973.8,26973.8,5,134869.0,Returned,North,High,Aditya Verma,2025-06-12,10
102682,22682,P1182,Sneakers,Clothing,$37438.36,37438.36,6,224630.16,Cancelled,East,Low,Kiran Nair,2024-09-21,0
102683,22683,P1183,Sci-Fi Book,Books,25063.77,25063.77,9,225573.93,Cancelled,South,Medium,Rohan Sharma,2024-07-22,0
102684,,P1184,Perfume,Beauty,31612.57,31612.57,6,189675.42,Cancelled,West,Medium,Meera Sharma,2024-03-29,0
102685,22685,P1185,Football,Sports,32194.27,32194.27,8,257554.16,Pending,South,Low,Amit Mehta,2024-09-30,15
102686,22686,P1186,Sweater,Clothing,4994.28,4994.28,8,39954.24,Pending,West,Low,Priya Sharma,2024-11-28,20
102687,22687,P1187,Sci-Fi Book,Books,1122.73,1122.73,4,4490.92,Cancelled,North,Low,Aditya Rao,2025-01-04,0
102688,22688,P1188,Yoga Mat,Sports,3528.18,3528.18,5,17640.9,Completed,South,Medium,Rohan Kapoor,2024-10-05,0
102689,22689,P1189,Lipstick,Beauty,$40656.95,40656.95,7,284598.65,Pending,West,Low,Amit Nair,2024-05-07,0
102690,22690,P1190,Shampoo,Beauty,29716.19,29716.19,5,148580.95,Returned,West,Low,Ananya Verma,2025-05-02,20
102691,22691,P1191,Biography,Books,42244.81,42244.81,6,253468.86,Pending,North,High,Aditya Mehta,2024-07-28,0
102692,22692,P1192,Vacuum Cleaner,Home & Kitchen,29018.92,29018.92,6,174113.52,Pending,South,Medium,Neha Reddy,2024-08-21,20
102693,22693,P1193,Sneakers,Clothing,13960.97,13960.97,10,139609.7,Returned,North,Low,Vivaan Sharma,2024-04-02,5
102694,22694,P1194,Tablet,Electronics,27831.48,27831.48,3,83494.44,Cancelled,East,Medium,Aditya Reddy,2024-02-11,20
102695,22695,P1195,Air Fryer,Home & Kitchen,15121.69,15121.69,5,75608.45,Pending,South,Medium,Ananya Kapoor,2024-07-25,15
102696,22696,P1196,Sneakers,Clothing,8490.65,8490.65,8,67925.2,Cancelled,West,Low,Pooja Verma,2024-08-01,0
102697,22697,P1197,Sneakers,Clothing,44268.75,44268.75,8,354150.0,Returned,North,High,Pooja Gupta,2024-03-07,20
102698,22698,P1198,Football,Sports,47991.31,47991.31,9,431921.79,Cancelled,North,Low,Sneha Singh,2024-05-03,0
102699,22699,P1199,Rice 5kg,Grocery,3849.53,3849.53,5,19247.65,Cancelled,West,Low,Diya Singh,2025-05-31,0
102700,22700,P1200,Monitor,Electronics,28849.29,28849.29,5,144246.45,Pending,East,Medium,Vikram Kapoor,2024-12-10,15
102701,,P1201,Jeans,Clothing,24877.23,24877.23,8,199017.84,Cancelled,West,Medium,Sneha Kapoor,2024-05-03,15
102702,22702,P1202,Jacket,Clothing,12150.41,12150.41,2,24300.82,Pending,North,Low,Pooja Sharma,2024-06-16,20
102703,22703,P1203,Sneakers,Clothing,24179.39,24179.39,1,24179.39,Returned,West,Medium,Ananya Kapoor,2025-03-16,0
102704,22704,P1204,Cookbook,Books,27488.22,27488.22,10,274882.2,Cancelled,West,High,Kiran Kapoor,2024-05-16,0
102705,,P1205,Face Cream,Beauty,41463.97,41463.97,8,331711.76,Completed,North,Medium,Meera Mehta,2025-06-16,20
102706,,P1206,Smartwatch,Electronics,31594.11,31594.11,7,221158.77,Returned,South,High,Vivaan Singh,2025-06-11,0
102707,22707,P1207,Air Fryer,Home & Kitchen,13602.43,13602.43,7,95217.01,Returned,East,Low,Neha Gupta,2025-02-23,0
102708,22708,P1208,Monitor,Electronics,23764.86,23764.86,5,118824.3,Cancelled,West,Medium,Neha Mehta,2025-02-08,0
102709,22709,P1209,Biography,Books,4536.12,4536.12,3,13608.36,Completed,West,Low,Sneha Singh,2024-12-24,0
102710,22710,P1210,Face Cream,Beauty,9731.86,9731.86,3,29195.58,Pending,North,High,Ishaan Rao,2024-08-19,0
102711,22711,P1211,Jeans,Clothing,42265.58,42265.58,5,211327.9,Cancelled,South,Medium,Meera Reddy,2024-01-11,10
102712,22712,P1212,Novel,Books,49954.78,49954.78,5,249773.9,Completed,West,High,Neha Kapoor,2024-12-17,0
102713,22713,P1213,Cookbook,Books,13624.56,13624.56,8,108996.48,Cancelled,North,High,Pooja Reddy,2025-05-08,20
102714,22714,P1214,Self-Help Book,Books,$29698.06,29698.06,6,178188.36,Pending,West,Low,Neha Singh,2024-08-01,0
102715,22715,P1215,Sneakers,Clothing,21752.05,21752.05,5,108760.25,Pending,South,Low,Kiran Gupta,2025-06-16,0
102716,22716,P1216,Olive Oil,Grocery,44765.72,44765.72,4,179062.88,Returned,South,High,Amit Reddy,2024-04-14,0
102717,22717,P1217,Jeans,Clothing,35887.16,35887.16,1,35887.16,Completed,East,High,Rohan Sharma,2024-07-28,15
102718,22718,P1218,Rice 5kg,Grocery,13391.54,13391.54,4,53566.16,Completed,South,Low,Kiran Verma,2024-05-10,0
102719,22719,P1219,Sci-Fi Book,Books,44548.06,44548.06,1,44548.06,Cancelled,West,High,Amit Kapoor,2025-01-15,20
102720,22720,P1220,Novel,Books,23902.05,23902.05,7,167314.35,Completed,West,Medium,Priya Iyer,2024-11-05,15
102721,22721,P1221,Shampoo,Beauty,4838.16,4838.16,9,43543.44,Pending,West,Low,Neha Iyer,2024-01-31,0
102722,22722,P1222,Sweater,Clothing,7316.21,7316.21,4,29264.84,Returned,East,Low,Ananya Kapoor,2024-08-06,15
102723,22723,P1223,Sunscreen,Beauty,1948.91,1948.91,10,19489.1,Returned,South,Low,Priya Sharma,2024-08-31,0
102724,22724,P1224,Smartwatch,Electronics,25514.97,25514.97,7,178604.79,Cancelled,East,High,Aarav Gupta,2024-12-05,0
102725,22725,P1225,Pasta Pack,Grocery,21748.36,21748.36,9,195735.24,Returned,North,Medium,Meera Iyer,2025-05-21,5
102726,22726,P1226,Rice 5kg,Grocery,43548.08,43548.08,10,435480.8,Returned,South,High,Priya Singh,2024-04-01,15
102727,22727,P1227,Smartphone,Electronics,26410.47,26410.47,3,79231.41,Returned,West,High,Arjun Nair,2025-02-14,0
102728,22728,P1228,Sci-Fi Book,Books,14783.07,14783.07,7,103481.49,Pending,East,Low,Divya Iyer,2024-01-08,0
102729,22729,P1229,Running Shoes,Sports,17425.92,17425.92,5,87129.6,Returned,East,Medium,Priya Reddy,2024-03-17,5
102730,22730,P1230,Smartwatch,Electronics,$24555.49,24555.49,3,73666.47,Completed,North,Low,Rahul Reddy,2025-01-24,15
102731,22731,P1231,Olive Oil,Grocery,34160.67,34160.67,6,204964.02,Returned,West,High,Ishaan Gupta,2024-07-28,0
102732,22732,P1232,Football,Sports,13431.69,13431.69,2,26863.38,Returned,West,High,Amit Verma,2024-02-04,10
102733,22733,P1233,Headphones,Electronics,27458.34,27458.34,1,27458.34,Returned,South,Low,Sara Iyer,2025-04-03,20
102734,22734,P1234,Sunscreen,Beauty,44334.08,44334.08,4,177336.32,Returned,East,Low,Rohan Verma,2025-05-10,5
102735,22735,P1235,Face Cream,Beauty,39355.26,39355.26,1,39355.26,Pending,West,High,Sara Nair,2024-04-20,0
102736,22736,P1236,Cookware Set,Home & Kitchen,37573.8,37573.8,5,187869.0,Returned,West,Low,Rohan Mehta,2024-08-06,15
102737,22737,P1237,Dress,Clothing,22051.97,22051.97,1,22051.97,Cancelled,South,Low,Aarav Nair,2025-02-02,5
102738,22738,P1238,Blender,Home & Kitchen,27678.63,27678.63,5,138393.15,Returned,West,High,Pooja Kapoor,2024-08-30,5
102739,22739,P1239,Toaster,Home & Kitchen,40773.65,40773.65,10,407736.5,Returned,East,Low,Vivaan Rao,2024-06-10,15
102740,22740,P1240,Blender,Home & Kitchen,$7532.36,7532.36,10,75323.6,Returned,East,Medium,Ishaan Iyer,2024-08-15,0
102741,22741,P1241,Shampoo,Beauty,17948.44,17948.44,10,179484.4,Cancelled,South,High,Diya Nair,2025-02-02,0
102742,22742,P1242,Shampoo,Beauty,,25244.97,9,227204.73,Completed,South,Medium,Neha Singh,2024-10-24,5
102743,22743,P1243,Rice 5kg,Grocery,45240.28,45240.28,1,45240.28,Pending,West,Medium,Rohan Mehta,2025-03-16,15
102744,22744,P1244,Yoga Mat,Sports,32870.82,32870.82,7,230095.74,Completed,South,High,Arjun Sharma,2024-08-31,15
102745,22745,P1245,Football,Sports,34952.69,34952.69,9,314574.21,Returned,North,Low,Vivaan Sharma,2024-11-05,0
102746,22746,P1246,Air Fryer,Home & Kitchen,30128.78,30128.78,6,180772.68,Pending,West,Low,Kiran Sharma,2024-04-12,20
102747,22747,P1247,Dress,Clothing,15724.08,15724.08,1,15724.08,Pending,East,Medium,Vikram Sharma,2024-04-18,0
102748,22748,P1248,Smartphone,Electronics,42785.58,42785.58,8,342284.64,Completed,North,Medium,Kiran Verma,2024-10-29,10
102749,22749,P1249,Running Shoes,Sports,5840.99,5840.99,6,35045.94,Completed,East,Medium,Diya Singh,2024-08-15,20
102750,,P1250,Football,Sports,,26636.13,7,186452.91,Returned,North,Medium,Aarav Iyer,2024-05-31,10
102751,22751,P1251,Shampoo,Beauty,35371.41,35371.41,9,318342.69,Cancelled,North,Medium,Diya Singh,2025-03-08,0
102752,22752,P1252,Dress,Clothing,11039.16,11039.16,2,22078.32,Pending,East,Low,Ananya Sharma,2024-09-28,0
102753,22753,P1253,Novel,Books,47186.28,47186.28,8,377490.24,Completed,West,Medium,Pooja Nair,2025-01-29,0
102754,22754,P1254,Sci-Fi Book,Books,$12781.59,12781.59,7,89471.13,Completed,North,Low,Ishaan Rao,2024-05-14,15
102755,22755,P1255,Camera,Electronics,,11516.16,7,80613.12,Cancelled,North,Medium,Aditya Gupta,2024-04-22,0
102756,22756,P1256,Football,Sports,2450.91,2450.91,9,22058.19,Completed,North,Low,Meera Singh,2024-08-14,0
102757,22757,P1257,Smartphone,Electronics,16261.08,16261.08,9,146349.72,Returned,South,High,Ananya Reddy,2024-04-27,20
102758,22758,P1258,Cookware Set,Home & Kitchen,30021.64,30021.64,9,270194.76,Completed,North,Low,Diya Singh,2025-02-18,20
102759,22759,P1259,Yoga Mat,Sports,48345.98,48345.98,6,290075.88,Pending,North,High,Vivaan Reddy,2025-03-08,0
102760,22760,P1260,Yoga Mat,Sports,20277.16,20277.16,2,40554.32,Completed,East,Medium,Neha Sharma,2024-03-18,15
102761,22761,P1261,Football,Sports,45356.48,45356.48,9,408208.32,Pending,East,Medium,Rohan Iyer,2024-12-26,0
102762,22762,P1262,Lipstick,Beauty,627.17,627.17,6,3763.02,Completed,West,High,Rahul Iyer,2024-12-14,5
102763,22763,P1263,Cereal Box,Grocery,27897.22,27897.22,9,251074.98,Cancelled,North,Medium,Divya Iyer,2024-03-21,0
102764,22764,P1264,Sweater,Clothing,$30952.21,30952.21,10,309522.1,Cancelled,West,Low,Neha Gupta,2024-11-19,20
102765,22765,P1265,Sweater,Clothing,38066.73,38066.73,8,304533.84,Returned,West,Low,Divya Nair,2024-07-18,0
102766,22766,P1266,Tablet,Electronics,46910.84,46910.84,8,375286.72,Pending,West,High,Sara Rao,2025-06-15,0
102767,22767,P1267,Yoga Mat,Sports,6780.8,6780.8,7,47465.6,Pending,West,Medium,Kiran Rao,2024-05-20,20
102768,22768,P1268,Self-Help Book,Books,$19980.92,19980.92,4,79923.68,Cancelled,South,Medium,Kiran Kapoor,2025-02-26,5
102769,22769,P1269,Novel,Books,6290.55,6290.55,3,18871.65,Returned,West,Low,Ishaan Verma,2025-01-07,20
102770,22770,P1270,Olive Oil,Grocery,10353.77,10353.77,3,31061.31,Cancelled,South,Medium,Kabir Nair,2024-06-04,0
102771,22771,P1271,Lipstick,Beauty,$41565.56,41565.56,6,249393.36,Cancelled,West,High,Diya Nair,2024-02-27,0
102772,22772,P1272,Shampoo,Beauty,462.32,462.32,4,1849.28,Cancelled,South,High,Diya Kapoor,2024-10-05,0
102773,22773,P1273,Rice 5kg,Grocery,16502.89,16502.89,10,165028.9,Pending,East,Low,Ananya Gupta,2024-05-06,0
102774,22774,P1274,Yoga Mat,Sports,44165.42,44165.42,10,441654.2,Cancelled,East,Low,Diya Iyer,2024-03-17,0
102775,22775,P1275,Face Cream,Beauty,40381.9,40381.9,8,323055.2,Pending,East,Low,Kabir Mehta,2025-05-08,10
102776,22776,P1276,Sunscreen,Beauty,7598.96,7598.96,1,7598.96,Pending,North,High,Vikram Gupta,2024-08-21,0
102777,,P1277,Sneakers,Clothing,31154.31,31154.31,9,280388.79,Completed,North,Low,Vivaan Singh,2025-01-27,0
102778,22778,P1278,Perfume,Beauty,8173.11,8173.11,8,65384.88,Returned,South,Low,Vikram Mehta,2025-04-07,0
102779,22779,P1279,Perfume,Beauty,43348.75,43348.75,5,216743.75,Pending,South,Low,Sneha Gupta,2024-11-18,0
102780,22780,P1280,Toaster,Home & Kitchen,6456.66,6456.66,6,38739.96,Completed,North,Medium,Pooja Gupta,2024-01-26,0
102781,,P1281,Smartphone,Electronics,12625.68,12625.68,9,113631.12,Pending,West,High,Rohan Mehta,2025-02-10,5
102782,22782,P1282,Pasta Pack,Grocery,45758.33,45758.33,9,411824.97,Pending,West,Medium,Vikram Mehta,2024-03-21,15
102783,22783,P1283,Cookbook,Books,2828.0,2828.0,4,11312.0,Completed,South,Low,Pooja Nair,2024-07-13,0
102784,22784,P1284,Toaster,Home & Kitchen,,19836.82,1,19836.82,Returned,East,Low,Aditya Iyer,2024-09-26,0
102785,22785,P1285,Camera,Electronics,$40960.98,40960.98,7,286726.86,Completed,East,Medium,Amit Singh,2025-01-26,0
102786,22786,P1286,Vacuum Cleaner,Home & Kitchen,15628.83,15628.83,4,62515.32,Completed,West,High,Priya Reddy,2024-08-20,20
102787,22787,P1287,Jacket,Clothing,39285.28,39285.28,3,117855.84,Returned,West,High,Vivaan Reddy,2024-11-05,0
